g_event_id,sid,time,r_dow,r_hod,a_er_cat,a_app_id,a_campaign_type_id,a_camp_id,a_group_id,r_source_id,c_id,r_site_id,r_site_iab_cats,r_country_id,r_region_code,r_platform,r_network_type,r_traffic_type,c_type,c_cta,c_text,c_size,s_gerry_type,s_caesar_id,response
-4,0,1568675122.619,0,23,0,2339,2,25357,25851,69,6378875,28175271,"24,3",49,02,ANDROID,cellular,app,NATIVE,Viaja Ahora,Estás Listo Para Viajar con Beat,0,,,0
-4,0,1568675134.552,0,23,0,2339,2,6841,15724,69,6392864,28082078,"14,3",177,15,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675136.375,0,23,0,1061,2,25401,26155,69,6381958,26813865,3,106,38,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,1,,0
-4,0,1568675146.821,0,23,0,1061,2,6653,27470,259,6392848,20333180,9,244,44,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675180.013,0,23,0,1087,2,25179,25835,178,6371282,27672830,1,32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675181.045,0,23,0,2363,2,25440,27075,253,6385715,28641372,24,10,07,ANDROID,cellular,app,HTML,Pedí un Glovo,Bienvenidos a lo natural,3200480,1,,0
-4,0,1568675192.347,0,23,0,930,2,25482,26490,69,6379444,27734524,3,32,21,ANDROID,wifi,app,NATIVE,ABRIR O APP,Coloque créditos no seu celular a qualquer hora!,0,,,0
-4,0,1568675195.568,0,23,0,1087,2,25179,25835,69,6381402,28153864,"14,3",32,27,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568675204.745,0,23,0,2339,2,25357,25851,69,6378900,28082078,"14,3",49,02,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675221.676,0,23,0,930,2,25482,26577,253,6386524,28640786,19,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568675236.634,0,23,0,1087,2,25179,26510,69,6371289,26357695,5,32,27,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568675242.61,0,23,1,2249,2,6635,27330,259,6391163,20332976,9,237,GA,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675249.065,0,23,0,1883,2,6491,14205,69,6375982,27765271,3,146,14,ANDROID,wifi,app,NATIVE,PIDE AHORA,Haz las compras desde donde estés,0,,,0
-4,0,1568675249.795,0,23,0,536,2,25223,26825,74,6392015,28120963,14,45,12,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675255.068,0,23,0,536,2,25223,26825,74,6392022,28120963,14,45,12,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675270.268,0,23,0,1883,2,6493,25743,253,6377252,28633508,24,32,,ANDROID,wifi,app,HTML,PEÇA AGORA,{product.title},3200480,,,0
-4,0,1568675274.362,0,23,0,536,2,25221,26822,259,6391543,27889501,9,32,23,IOS,wifi,app,HTML,Clique aqui,Viaje com motoristas selecionados e com novos preços. Volte a usar Cabify,4800320,,,0
-4,0,1568675281.392,0,23,0,489,2,5529,12303,69,6372144,28082078,"14,3",32,07,ANDROID,wifi,app,HTML,Vá de Uber,Tem a confiança do UberX pra isso.,3000250,,,0
-4,0,1568675285.264,0,23,0,1087,2,25179,25834,253,6371272,28641080,24,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675286.289,0,23,0,2154,2,25169,25169,253,6364816,20107006,9,32,,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568675293.907,0,23,0,1399,2,25619,27544,253,6389291,28640786,19,32,14,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675294.929,0,23,0,930,2,25555,26682,69,6359436,27951860,"3,7",10,01,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675301.664,0,23,0,1399,2,25619,27544,69,6389313,28153864,"14,3",32,27,ANDROID,wifi,app,NATIVE,Simule Agora,Precisou de empréstimo? Tamo junto!,0,,,0
-4,0,1568675302.161,0,23,0,1061,2,25401,27497,69,6381958,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568675302.161,0,23,0,1061,2,25401,27497,69,6381958,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568675302.161,0,23,0,1061,2,25401,27497,69,6381958,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568675337.392,0,23,0,1883,2,6932,16056,69,6373894,28470493,"20,24",177,15,ANDROID,cellular,app,VIDEO,,,3200480,0,,0
-4,0,1568675372.536,0,23,0,2339,2,6842,26846,253,6376573,28641080,24,45,12,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568675392.936,0,23,0,1933,2,25603,27172,253,6391114,28582441,1,32,15,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568675433.843,0,23,0,930,2,25482,26490,272,6386525,28244671,,32,27,ANDROID,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568675451.203,0,23,0,2154,2,25476,26459,69,6389903,28082078,"14,3",32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675491.247,0,23,0,2154,2,25476,26459,69,6386377,28082078,"14,3",32,15,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675495.207,0,23,0,2116,2,25165,26747,259,6384599,28236508,9,237,MS,IOS,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568675498.851,0,23,0,2116,2,25165,26747,74,6389865,28120963,14,237,TN,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675503.562,0,23,0,1883,2,6493,14470,253,6374460,28641080,24,32,,ANDROID,wifi,app,IMAGE,,,3200480,0,,0
-4,0,1568675508.326,0,23,0,1487,2,25356,26648,69,6378540,28179101,"14,3",32,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675508.97,0,23,0,433,2,6790,15440,69,6378949,28082078,"14,3",10,04,ANDROID,cellular,app,HTML,VER MÁS,Desde {custom_label_2},3000250,,,0
-4,0,1568675509.239,0,23,0,2213,2,6639,14719,69,6374390,27734527,3,178,33,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568675513.048,0,23,0,1992,2,25403,26865,253,6387835,28185490,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675520.102,0,23,0,1883,2,6528,14475,69,6353765,28082078,"14,3",10,01,ANDROID,wifi,app,HTML,PEDÍ AHORA,,3000250,1,,0
-4,0,1568675526.74,0,23,0,1087,2,25179,25179,253,6359210,28637989,9,32,,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568675526.945,0,23,0,1883,2,6491,14466,259,6374579,20332976,9,146,05,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568675529.594,0,23,0,2339,2,6841,15724,253,6392865,27842695,9,177,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675532.346,0,23,0,930,2,25555,26682,74,6359437,315404,"1,9",10,01,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568675534.797,0,23,0,1883,2,6491,14466,69,6374591,25250350,3,146,09,ANDROID,wifi,app,IMAGE,,,3000250,1,,0
-4,0,1568675538.035,0,23,0,930,2,25482,26490,69,6379437,28082078,"14,3",32,30,ANDROID,wifi,app,HTML,ABRIR O APP,,3000250,,,0
-4,0,1568675539.065,0,23,2,1923,2,6603,14538,253,6352683,28217007,9,237,GA,IOS,wifi,app,VIDEO,,,3200480,,,1
-4,0,1568675545.368,0,23,0,930,2,25555,26682,253,6359438,28633508,24,10,03,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675552.336,0,23,0,1061,2,25401,27497,69,6381957,27765271,3,106,04,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568675556.739,0,23,0,1883,2,6491,14466,253,6373902,28582373,9,146,28,ANDROID,wifi,app,VIDEO,,,3200480,1,,0
-4,0,1568675561.169,0,23,0,2339,2,6842,26846,69,6375057,28082078,"14,3",45,12,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675562.639,0,23,0,1487,2,25356,26723,69,6374873,28082078,"14,3",32,28,ANDROID,wifi,app,IMAGE,,,3000250,1,,0
-4,0,1568675564.122,0,23,0,1933,2,25603,27171,253,6391114,28640786,19,32,21,ANDROID,cellular,app,IMAGE,,,3200480,2,,0
-4,0,1568675571.463,0,23,0,930,2,25555,26683,69,6359440,27663840,"1,3",10,01,ANDROID,cellular,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568675581.484,0,23,0,2154,2,25476,26459,69,6386377,28082078,"14,3",32,15,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675583.09,0,23,0,1061,2,25401,27497,69,6381957,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568675584.726,0,23,0,2213,2,6639,14724,69,6388961,21032817,"14,3",178,F2,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568675589.807,0,23,0,1061,2,25401,27497,259,6391324,20306412,9,106,08,ANDROID,cellular,app,IMAGE,,,10240768,,,0
-4,0,1568675602.902,0,23,1,2249,2,6635,27324,253,6382717,28641080,24,237,NY,ANDROID,wifi,app,HTML,See Homes,Find your dream home using our search filters,3200480,,,0
-4,0,1568675616.709,0,23,0,1992,2,25403,26865,69,6387833,28082078,"14,3",32,21,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675641.084,0,23,0,2227,2,6659,16172,253,6393077,28641080,24,237,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675654.251,0,23,0,1061,2,25401,26103,69,6381854,27320461,"9,9",106,12,ANDROID,cellular,app,HTML,Pesan Sekarang,Cari menu lokal kini lebih mudah dengan GrabFood,3200480,3,,0
-4,0,1568675669.479,0,23,0,1999,2,25662,27118,69,6374250,26539460,3,32,05,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675680.581,0,23,0,930,2,25482,26577,253,6379442,28582416,19,32,,ANDROID,cellular,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568675694.317,0,23,0,1883,2,6491,14205,259,6374579,20332976,9,146,02,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675697.043,0,23,3,2316,2,25385,26205,253,6371885,28641080,24,32,,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568675701.965,0,23,2,1923,2,6603,14537,253,6352683,28250105,9,237,,IOS,cellular,app,VIDEO,,,3200480,,,1
-4,0,1568675716.46,0,23,0,2116,2,25165,26747,272,6384602,28609226,"1,9",237,CA,IOS,cellular,app,VIDEO,,,4800320,,,0
-4,0,1568675719.235,0,23,0,1087,2,25179,25179,69,6371285,28082078,"14,3",32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675735.266,0,23,0,2214,2,6732,15105,69,6389201,26944718,"1,1,14",244,44,ANDROID,wifi,app,NATIVE,Mua Ngay, ₫{product.sale_price} | {product.title},0,,,0
-4,0,1568675740.946,0,23,0,1999,2,25662,27118,168,6370163,633294,"9,9",32,23,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675747.299,0,23,0,1992,2,25403,26865,253,6387835,28633508,24,32,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675757.938,0,23,0,1087,2,25179,25836,69,6371285,27951860,"3,7",32,13,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675763.409,0,23,0,1061,2,25401,26160,69,6381956,27765271,3,106,02,ANDROID,wifi,app,NATIVE,Pesan Sekarang,"Ada banyak pilihan menu siap saji, biar GrabFood yang mengantar sampai lokasi",0,0,,0
-4,0,1568675765.719,0,23,0,1999,2,25662,27118,69,6374254,27734524,3,32,21,ANDROID,cellular,app,NATIVE,Peça já,App do gás? É no Chama!,0,,,0
-4,0,1568675775.128,0,23,0,1087,2,25179,25835,253,5533183,27808130,9,32,21,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568675776.583,0,23,0,2213,2,6639,27158,69,6374391,27734524,3,178,K1,ANDROID,wifi,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568675783.119,0,23,0,2213,2,6639,14724,69,6388961,27734527,3,178,13,ANDROID,wifi,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568675785.394,0,23,0,1088,2,25181,26511,74,6381396,28120963,14,32,13,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675791.421,0,23,0,2339,2,6842,26846,259,6376573,20311806,9,45,12,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568675798.921,0,23,0,2213,2,6639,14719,178,6374391,27970051,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568675808.13,0,23,0,1992,2,25403,26865,69,6392814,26329784,"1,9,9",32,21,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568675818.453,0,23,3,2464,2,25692,27245,253,6391859,20080817,9,32,15,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568675819.602,0,23,0,930,2,25555,26682,69,6359440,27951860,"3,7",10,07,ANDROID,wifi,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568675850.219,0,23,0,2116,2,25165,26748,74,6389885,28120963,14,237,NY,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568675863.751,0,23,0,1883,2,6493,14469,253,6373915,25019515,9,32,,ANDROID,wifi,app,VIDEO,,,4800320,1,,0
-4,0,1568675863.995,0,23,0,2154,2,25476,26459,69,6389903,28082078,"14,3",32,27,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675869.339,0,23,0,1999,2,25662,27118,253,6374246,27842695,9,32,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675871.218,0,23,0,2182,2,25602,26860,69,6387703,26007681,"13,3",237,FL,ANDROID,cellular,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568675871.825,0,23,0,1087,2,25179,26510,69,6381402,27951860,"3,7",32,14,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568675874.029,0,23,0,2116,2,25165,26747,74,6389851,28120963,14,237,IL,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675878.96,0,23,0,536,2,25223,26825,74,6392022,28120963,14,45,12,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675883.842,0,23,0,2117,2,25160,26745,253,6389859,28641080,24,237,,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675902.874,0,23,0,1883,2,6932,16056,253,6373898,28641372,24,177,15,ANDROID,wifi,app,VIDEO,,,3200480,0,,0
-4,0,1568675916.638,0,23,0,930,2,25555,26683,69,6359436,28082078,"14,3",10,03,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568675923.746,0,23,0,2213,2,6639,14723,69,6388961,27734524,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568675929.008,0,23,0,1087,2,25179,25740,253,5533183,28062407,9,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568675933.627,0,23,0,1061,2,6652,14758,69,6376677,27734527,3,106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568675936.38,0,23,0,930,2,25482,26490,253,6379438,28633508,24,32,07,ANDROID,wifi,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568675953.876,0,23,0,2154,2,25171,25171,178,6390559,28669679,3,32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568675976.422,0,23,0,1883,2,6932,16056,253,6373900,27556778,9,177,,ANDROID,cellular,app,VIDEO,,,3200480,0,,0
-4,0,1568675979.362,0,23,0,1087,2,25179,25835,253,5533183,27808130,9,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568675985.708,0,23,0,2339,2,25357,25851,69,6378906,27765271,3,49,34,ANDROID,wifi,app,NATIVE,Toma tu viaje,Tu primer viaje con Beat te espera,0,,,0
-4,0,1568675985.714,0,23,0,1399,2,25619,27544,253,6389291,28582401,9,32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568675993.237,0,23,1,2463,2,25696,27279,178,6393125,27939465,24,178,53,ANDROID,wifi,app,HTML,Sign Up Now!,Watch all you can on Hooq,3200480,,,0
-4,0,1568675996.581,0,23,0,1087,2,25179,25835,69,6371259,28175271,"24,3",32,21,ANDROID,wifi,app,NATIVE,PEDE UM IFOOD,FOME DE ESFIHA?,0,,,0
-4,0,1568676018.841,0,23,0,2363,2,25440,27075,74,6391888,28131269,"1,9",10,07,ANDROID,wifi,app,VIDEO,,,19201080,1,,0
-4,0,1568676035.349,0,23,0,1087,2,25179,25835,69,6371265,28014499,"14,3",32,21,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568676039.349,0,23,0,2339,2,6842,26846,69,6375057,28082078,"14,3",45,12,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568676061.173,0,23,0,1061,2,25401,26160,69,6381957,27765271,3,106,40,ANDROID,wifi,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,0,,0
-4,0,1568676082.696,0,23,0,2154,2,25476,26459,259,6386379,28655737,9,32,07,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676093.048,0,23,0,2154,2,25476,26459,253,6389907,27808130,9,32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676105.784,0,23,0,1699,2,4951,25442,168,6374954,632975,"1,1,19",111,09,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568676105.9,0,23,0,930,2,25482,26490,69,6379437,28082078,"14,3",32,27,ANDROID,wifi,app,HTML,ABRIR O APP,,3000250,,,0
-4,0,1568676129.304,0,23,2,1851,2,6570,25928,209,6363278,28245778,"1,9,9,9",237,FL,IOS,wifi,app,IMAGE,,,7280090,,,1
-4,0,1568676139.144,0,23,0,1061,2,6652,14760,69,6376678,27734524,3,106,04,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568676156.15,0,23,0,1087,2,25179,25835,253,6371289,28207053,9,32,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568676157.335,0,23,0,535,2,25709,27350,178,6392000,27691874,17,177,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676160.87,0,23,0,2213,2,6639,27158,69,6374390,26944718,"1,1,14",178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568676163.337,0,23,0,1087,2,25179,25835,69,6371259,28082078,"14,3",32,23,ANDROID,wifi,app,NATIVE,PEDE UM IFOOD,FOME DE ESFIHA?,0,,,0
-4,0,1568676163.717,0,23,0,536,2,25223,26336,74,6392001,28120963,14,45,12,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676180.158,0,23,0,536,2,25741,27505,74,6389412,28120963,14,10,15,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676181.816,0,23,0,2213,2,6639,14723,69,6388961,27734524,3,178,33,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568676197.246,0,23,0,2182,2,25602,26857,259,6387669,20332976,9,237,WI,ANDROID,wifi,app,HTML,Shop Now,Up to 70% off,3200480,,,0
-4,0,1568676203.538,0,23,0,2154,2,25171,25171,253,6364814,28641080,24,32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676231.329,0,23,0,930,2,25555,26683,69,6359440,21032817,"14,3",10,01,ANDROID,wifi,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568676238.333,0,23,0,536,2,25225,26344,74,6389682,28120963,14,49,34,IOS,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568676242.92,0,23,0,1883,2,6491,14466,178,6372238,28113586,9,146,,ANDROID,cellular,app,NATIVE,PIDE AHORA,Dónde va tu pedido? Síguelo en tiempo real!,0,1,,0
-4,0,1568676260.329,0,23,0,930,2,25482,26490,253,6386524,28641080,24,32,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568676261.934,0,23,0,1883,2,6493,14204,253,6353793,28582441,1,32,27,ANDROID,wifi,app,HTML,PEÇA JÁ,,3200480,,,0
-4,0,1568676282.507,0,23,0,536,2,25225,26344,74,6389685,28120963,14,49,29,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676295.243,0,23,0,1061,2,6652,14760,69,6376677,27734527,3,106,26,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568676348.386,0,23,0,1087,2,25179,25835,69,6371275,28082078,"14,3",32,27,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568676349.733,0,23,0,730,2,6664,14806,253,6378721,20107715,1,207,02,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676351.457,0,23,0,930,2,25482,26490,259,6379436,20306412,9,32,23,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568676367.591,0,23,0,1883,2,6493,14204,253,6374439,28633508,24,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676373.086,0,23,0,1999,2,25662,27118,69,6374243,28082078,"14,3",32,27,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676380.435,0,23,0,1087,2,25179,25834,259,5533185,27713087,9,32,27,ANDROID,cellular,app,VIDEO,,,4800320,,,0
-4,0,1568676396.523,0,23,0,536,2,25223,26336,74,6392001,28120963,14,45,12,IOS,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568676416.601,0,23,0,1088,2,25181,25181,259,5533185,27889501,9,32,30,IOS,wifi,app,VIDEO,,,4800320,,,0
-4,0,1568676418.123,0,23,0,2213,2,6639,14724,69,6388961,27765271,3,178,20,ANDROID,wifi,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568676425.072,0,23,0,1061,2,25697,27493,69,6392896,5140364,"1,1,24",106,04,ANDROID,cellular,app,HTML,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},3000250,,,0
-4,0,1568676426.617,0,23,0,1999,2,25662,27118,69,6374246,27817430,"9,9",32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568676455.907,0,23,0,2117,2,25160,26745,259,6389873,20332977,9,237,AZ,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676462.545,0,23,0,1061,2,6652,14758,69,6376677,27734524,3,106,38,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568676467.357,0,23,2,1852,2,6568,15851,253,6388261,20080649,9,237,FL,ANDROID,wifi,app,VIDEO,,,3200480,,,0
-4,0,1568676471.411,0,23,3,2464,2,25692,27245,253,6391858,28588222,,32,07,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676475.428,0,23,0,536,2,25714,27392,74,6391932,28120963,14,177,15,IOS,cellular,app,IMAGE,,,3000250,,,1
-4,0,1568676477.862,0,23,0,1883,2,6491,14466,259,6374600,20332976,9,146,20,ANDROID,cellular,app,IMAGE,,,3200480,1,,0
-4,0,1568676483.647,0,23,0,1882,2,6941,16061,253,6373900,26148713,24,177,15,IOS,wifi,app,VIDEO,,,3200480,0,,0
-4,0,1568676486.179,0,23,0,930,2,25555,26683,74,6359438,28121243,5,10,07,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568676489.559,0,23,0,930,2,25482,26577,253,6379438,28633508,24,32,21,ANDROID,cellular,app,HTML,ABRIR O APP,,3200480,,,0
-4,0,1568676489.652,0,23,0,1992,2,25403,26865,253,6387835,28582431,9,32,30,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676509.766,0,23,0,1883,2,6493,25743,253,6377252,28582441,1,32,23,ANDROID,wifi,app,HTML,PEÇA AGORA,{product.title},3200480,,,0
-4,0,1568676518.317,0,23,0,1087,2,25179,25835,253,6371282,28582431,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676526.174,0,23,0,1883,2,6528,14475,253,6373886,27901826,9,10,01,ANDROID,cellular,app,VIDEO,,,3200480,1,,0
-4,0,1568676532.524,0,23,0,930,2,25482,26490,253,6379436,26556665,9,32,30,ANDROID,wifi,app,HTML,ABRIR O APP,,4800320,,,0
-4,0,1568676533.384,0,23,0,2213,2,6639,14723,69,6388961,27661100,3,178,D9,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568676552.33,0,23,0,1087,2,25179,25835,69,6381402,27951860,"3,7",32,14,ANDROID,wifi,app,NATIVE,Pede um iFood,Ganhe R$10 no primeiro pedido,0,,,0
-4,0,1568676552.927,0,23,0,1087,2,25179,25836,44,6371272,25718195,"9,9",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676553.527,0,23,0,2363,2,25440,27077,69,6383901,27765271,3,10,07,ANDROID,cellular,app,NATIVE,Pedí un Glovo,Descubrí los mejores restaurantes de nuestra ciudad,0,0,,0
-4,0,1568676558.473,0,23,0,2215,2,6740,15164,69,6388961,26813869,3,178,D9,IOS,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568676561.557,0,23,0,930,2,25555,26682,253,6359439,20107485,9,10,21,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568676562.158,0,23,0,930,2,25555,26683,253,6359438,28641080,24,10,04,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568676562.258,0,23,0,1088,2,25181,25181,259,6371279,27889501,9,32,18,IOS,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568676563.338,0,23,0,1883,2,6491,14466,69,6375983,27765271,3,146,02,ANDROID,cellular,app,NATIVE,PIDE AHORA,Bebidas 24/7 y en minutos,0,1,,0
-4,0,1568676586.352,0,23,0,1883,2,6493,14204,69,6374430,27951860,"3,7",32,30,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676601.005,0,23,0,1599,2,6668,14838,253,6390368,28641080,24,85,07,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568676617.645,0,23,0,1087,2,25179,25835,69,6371275,28082078,"14,3",32,05,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568676618.691,0,23,0,2154,2,25476,26459,69,6386377,27951860,"3,7",32,,ANDROID,cellular,app,IMAGE,,,3000250,,,0
